Tương_truyền,N,
",",F,
chùa,N,
Côn_Sơn,Np,
có,V,
từ,E,
thời,N,
Đinh,Np,
.,F,
Tuy_nhiên,C,
",",F,
chứng_tích,N,
vật_chất,N,
cung_cấp,V,
từ,E,
khảo_cổ_học,N,
",",F,
của,E,
kia,P,
ký,V,
và,C,
sử,N,
biên_niên,A,
",",F,
thì,C,
ngôi,Nc,
chùa,N,
này,P,
chắc_chắn,A,
có,V,
từ,E,
thời,N,
Trần,Np,
với,E,
một,M,
quy_mô,N,
khá,R,
hoàn_chỉnh,A,
và,C,
hoành_tráng,A,
:,F,
Tiền_đường,N,
",",F,
Thiêu_hương,N,
",",F,
Thượng_điện,N,
",",F,
hai,M,
dãy,Nc,
hành_lang,N,
",",F,
hậu,A,
hành_lang,N,
",",F,
Cửu_phẩm,N,
liên,S,
hoa,N,
",",F,
các,L,
tòa_tháp,N,
",",F,
am,N,
Bạch_Vân,Np,
",",F,
Ngũ_Nhạc,Np,
linh,V,
từ,E,
.,F,
Đó,P,
là,V,
nơi,N,
tu_hành,N,
của,E,
các,L,
vị,Nc,
thiền_sư,N,
thiền,N,
phái,N,
Trúc_Lâm,Np,
:,F,
Trần_Nhân,Np,
Tông,Np,
",",F,
Pháp,Np,
Loa,Np,
",",F,
Huyền_Quang,Np,
",",F,
Trần_Nhân,Np,
Tông,Np,
và,C,
Trần_Duệ_Tông,Np,
.,F,
Đó,P,
là,V,
một,M,
trung_tâm,N,
Phật_giáo,V,
lớn,A,
vào,E,
thời,N,
Trần,Np,
",",F,
sánh,V,
ngang,A,
với,E,
Quỳnh_Lâm,Np,
",",F,
Yên_Tử,Np,
.,F,
Thế,P,
rồi,R,
",",F,
đến,E,
thế_kỷ,N,
15,M,
",",F,
quân,N,
xâm_lược,V,
nhà,Nc,
Minh,Np,
xâm_chiếm,V,
Đại_Việt,Np,
",",F,
toàn_bộ,L,
công_trình,N,
kiến_trúc,V,
tôn_giáo,N,
nơi,N,
này,P,
đã,R,
bị,V,
tàn_phá,V,
cùng,A,
với,E,
hệ_thống,N,
bia,N,
ký,V,
và,C,
kinh,V,
sách,N,
",",F,
mà,C,
chỉ,R,
dụ,V,
của,E,
Minh_Thành,Np,
Tổ,Np,
gửi,V,
bạo,N,
tướng,N,
Trương,Np,
Phụ,Np,
ngày,N,
21,M,
tháng,N,
8,M,
năm,N,
1406,M,
đã,R,
minh,V,
định,V,
:,F,
“,F,
Một_khi,X,
binh_lính,V,
vào,E,
nước,N,
Nam,Np,
…,F,
thì,C,
hết_thảy,V,
sách_vở,N,
",",F,
bia,N,
ký,V,
mà,C,
nước,N,
ấy,P,
dựng,V,
lên,R,
…,F,
đều,R,
phải,V,
phá_hủy,V,
hết,V,
",",F,
chớ,C,
để,E,
sót,V,
lại,R,
”,F,
.,F,
Nhưng,C,
",",F,
sau,E,
khi,N,
Lê_Lợi,Np,
đánh_đuổi,V,
giặc,N,
Minh,Np,
",",F,
trung_hưng,V,
Đại_Việt,Np,
",",F,
nhà_nước,N,
đã,R,
đầu_tư,V,
xây_dựng,V,
lại,R,
ngôi,Nc,
chùa,N,
này,P,
và,C,
cử,V,
vị,N,
đại,A,
quan,N,
Nguyễn_Trãi,Np,
đến,E,
trông_coi,N,
và,C,
quản_lý,V,
khoảng,N,
những,L,
năm,N,
1437,M,
đến,V,
1442,M,
.,F,
Tại,E,
đây,P,
ông,N,
đã,R,
lập_trường,V,
dạy_học,V,
và,C,
tham_gia,V,
cùng,A,
các,L,
cao_tăng,N,
giảng,V,
kinh,N,
",",F,
truyền_đạo,A,
.,F,
Côn_Sơn,Np,
vẫn,R,
vẹn_nguyên,V,
là,V,
một,M,
quốc,N,
tự,P,
và,C,
có,V,
một,M,
vị_trí,N,
vô_cùng,R,
quan_trọng,A,
đối_với,E,
triều,N,
đình,N,
thời,N,
Lê_sơ,N,
.,F,
Sang,V,
thời,N,
Lê,Np,
Trung_Hưng,Np,
",",F,
thế_kỷ,N,
17,M,
",",F,
đất_nước,N,
ổn_định,A,
",",F,
kinh_tế,N,
phồn_thịnh,N,
",",F,
Phật_giáo,N,
phục_hồi,V,
",",F,
các,L,
vua,N,
chúa,N,
",",F,
phi_tần,N,
",",F,
quan,N,
lại,R,
triều,V,
đình,N,
đua,V,
nhau,N,
theo,V,
đạo,N,
Phật,Np,
",",F,
đã,R,
góp,V,
tiền,N,
",",F,
cúng,V,
ruộng,N,
tham_gia,V,
sửa_chữa,V,
",",F,
xây_dựng,V,
chùa,N,
.,F,
Ở,E,
Côn_Sơn,Np,
",",F,
năm,N,
1603,M,
",",F,
vị,Nc,
sư,N,
trụ_trì,N,
Mai_Trí,Np,
Bảo,Np,
đã,R,
vận_động,V,
nhân_dân,N,
đóng_góp,V,
tiền,N,
của,E,
xây_dựng,V,
lại,R,
tam_quan,V,
và,C,
phòng_ban,A,
.,F,
Năm,N,
1607,M,
",",F,
cũng,R,
vị,Nc,
sư,N,
này,P,
",",F,
