Đường_Trường_Sơn,Np
được,V
hình_thành,V
sơ_khai,A
từ_đường,N
giao_thông,N
buôn_bán,V
",",F
giao_liên,N
trong,E
cuộc,Nc
kháng_chiến,V
chống,V
thực_dân,N
Pháp,Np
xâm_lược,V
nhằm,V
tránh,V
sự,Nc
truy_lùng,V
của,E
kẻ_thù,N
.,F
Lực_lượng,N
kháng_chiến,N
của,E
ta,P
đã,R
lập,V
các,L
chiến_khu,N
ở,E
miền,N
núi,N
dọc,A
theo,E
dãy,Nc
Trường_Sơn,Np
từ,E
Bắc,Np
vào,E
Nam,Np
.,F
Tuyến,N
liên_lạc,N
này,P
đã,R
đảm_bảo,V
sự,Nc
chỉ_đạo,V
từ,E
cơ_quan,N
đầu_não,N
kháng_chiến,V
tại,E
chiến_khu,N
Việt_Bắc,Np
vào,V
tận,E
các,L
chiến_trường,N
Khu_V,Np
",",F
cực,N
Nam_Trung_Bộ,Np
",",F
Nam_Bộ,Np
.,F
Tuyến,Np
giao_liên,V
bí_mật,N
đã,R
được,V
bà_con,N
các,L
dân_tộc,N
miền,N
núi,N
dẫn,V
lối,N
",",F
che_chở,N
.,F
Theo,E
con,Nc
đường,N
này,P
",",F
nhiều,A
chiến_sỹ,N
miền,N
Nam,Np
ra,V
Bắc,Np
được,V
gặp,V
Bác,Np
Hồ,Np
",",F
trở,V
về,E
miền,N
Nam,Np
đều,R
có,V
chung,A
nguyện_vọng,N
gọi,V
tuyến,N
giao_liên,N
bí_mật,N
là,V
đường,N
Hồ_Chí_Minh,Np
nhưng,C
đó,P
mới,R
chỉ,R
là,V
ý_tưởng,N
.,F
Đường_Trường_Sơn,Np
ngày_nay,N
.,F
Sau_này,N
",",F
trong,E
cuộc,Nc
kháng_chiến,V
chống,V
Mỹ,Np
cứu,V
nước,N
",",F
con,Nc
đường,N
bí_mật,N
này,P
được,V
khôi_phục,V
và,C
mở_rộng,V
.,F
Năm,N
1959,M
",",F
một,M
tiểu_đoàn,N
giao_liên,N
dưới,E
sự,Nc
chỉ_huy,V
của,E
Đại_tá,N
Võ,Np
Bẩm,Np
được,V
nhận,V
nhiệm_vụ,N
vừa,R
vận_chuyển,V
",",F
vừa,R
mở_đường,V
với,E
phương_châm,N
“,F
đi,V
không,R
dấu,N
",",F
nấu,V
không,R
khói,N
",",F
nói,V
không,R
tiếng,N
”,F
",",F
mở_đường,V
chi_viện,N
từ,E
miền,N
Bắc,Np
cho,E
chiến_trường,N
miền,N
Nam,Np
.,F
Tại,E
cuộc,N
họp,V
của,E
Thường_trực,N
Quân_ủy,V
ngày,N
19,M
-,F
5,M
-,F
1959,M
",",F
đoàn,Nc
giao_liên,N
này,P
được,R
đặt,V
tên,N
là,V
Đoàn,Np
559,M
.,F
Thị_trấn,N
Tân_Kỳ,Np
",",F
huyện,N
Tân_Kỳ,Np
",",F
tỉnh,N
Nghệ_An,Np
quê,N
Bác,Np
là,V
điểm,N
xuất_phát,V
của,E
con,Nc
đường,N
vận_tải,V
chiến_lược,N
.,F
Đây,P
được,V
gọi,V
là,C
cột,N
mốc,N
số,N
0,M
.,F
(,F
Địa_điểm,N
km,V
số,N
0,M
này,P
được,V
công_nhận,V
là,C
Di_tích,N
lịch_sử,N
quốc_gia,N
năm,N
1990,M
),F
.,F
Ngay,T
sau,E
khi,N
thành_lập,V
",",F
một,M
số_lượng,N
lớn,A
vũ_khí,N
được,V
đóng_gói,V
đặc_biệt,A
và,C
được,V
Tổng_cục,N
Hậu_cần,V
bí_mật,N
trở,V
từ,E
một,M
kho,N
đặt,V
ở,E
ngoại_thành,N
Hà_Nội,Np
vào,E
kho,N
bí_mật,N
đặt,V
tại,E
rừng,N
phía,N
Tây_Nam,Np
Quảng_Bình,Np
",",F
giáp,N
khu_vực,N
Vĩnh_Linh,Np
.,F
Cũng,R
ngay,T
trong,E
tháng,N
5,M
",",F
theo,E
yêu_cầu_khẩn_cấp,N
của,E
Lực_lượng,N
vũ_trang,A
khu,N
V,Np
",",F
Đoàn,Np
559,M
đã,R
thực_hiện,V
lệnh,N
vận_chuyển,V
7.000,M
khẩu,Nc
súng,N
bộ_binh,N
và,C
tổ_chức,V
cho,E
500,M
cán_bộ,N
bổ_sung,V
cho,E
các,L
chiến_trường,N
.,F
Từ,E
Vĩnh_Linh,Np
tuyến,N
hành_lang,N
được,R
mở,V
dần,R
về,E
phía,N
Nam,Np
.,F
Một,M
thời_gian,N
sau,A
",",F
địch,N
phát_hiện,V
và,C
gọi,V
tuyến,N
hành_lang,N
559,M
này,P
là,V
“,F
Đường_mòn,N
Hồ_Chí_Minh,Np
”,F
.,F
Từ,E
đó,P
",",F
báo_chí,N
phương,N
Tây,Np
cũng,R
dùng,V
tên,N
gọi,V
này,P
nên,C
cả,P
thế_giới,N
đều,R
biết,V
.,F
Và,C
cũng,R
từ,E
đó,P
",",F
địch,N
tập_trung,V
đánh_phá,A
",",F
đường,N
Trường_Sơn,Np
trở_thành,V
tuyến,N
lửa,N
.,F
Địch,N
kiên_quyết,V
phá,V
",",F
ta,P
kiên_quyết,V
giữ,V
mạch_máu,N
giao_thông,N
.,F
Đường_Trường_Sơn,Np
đã,R
trở_thành,V
con,Nc
đường,N
huyền_thoại,N
",",F
đường,N
thống_nhất,V
",",F
nơi,N
thử_thách,V
ý_chí,N
quyết_tâm,V
",",F
lòng,N
dũng_cảm,A
",",F
sự,Nc
sáng_tạo,V
và,C
sức,N
chịu_đựng,V
của,E
bộ_đội,N
Trường_Sơn,Np
",",F
thanh_niên,N
xung_phong,V
",",F
dân_công_hỏa_tuyến,N
và,C
các,L
lực_lượng,N
sống,V
và,C
chiến_đấu,V
trên,E
tuyến,N
đường,N
này,P
.,F
Những,L
đoạn,Nc
đường,N
