Chùa,Nc
Thầy,Np
thuở,N
khai_sinh,V
là,V
một,M
am,N
nhỏ,A
",",F
nhưng,C
Vua,Np
Lý_Nhân,Np
Tông,Np
đã,R
mở_mang,V
nơi,N
đây,P
thành,V
một,M
trung_tâm,N
Phật_giáo,N
của,E
thời_đại,N
mình,P
",",F
với,E
một,M
phức_hợp,N
Đinh_Sơn_tự,N
và,C
Thiên_Phúc,Np
tự,P
",",F
nằm,V
ở,E
trên,A
và,C
dưới,E
núi,N
.,F
Cũng,R
vì,E
vị_trí,N
này,P
mà,C
dân_gian,N
còn,R
gọi,V
đây,P
là,V
chùa,N
Cao,Np
và,C
chùa,N
Dưới,Np
",",F
hay,C
chùa,N
Cả,P
dành,V
cho,E
Thiên_Phúc,Np
.,F
Đến,E
thời,N
Lê,Np
-,F
Trung_hưng,V
",",F
sự,Nc
quan_tâm,V
của,E
Nhà_nước,N
đối_với,E
chùa_chiền,N
dường_như,X
được,V
ưu_ái,V
hơn,A
",",F
thông_qua,V
các,L
quan,N
lại,R
và,C
Hoàng_gia,N
",",F
chùa,N
Thầy,Np
lại,R
một,M
lần,N
nữa,R
được,R
mở_mang,V
",",F
xây_dựng,V
mới,R
những,L
công_trình,N
như,C
Phật_điện,N
",",F
Thánh_điện,N
",",F
nhà,N
hậu,A
",",F
nhà,N
bia,N
",",F
gác_chuông,N
...,F
Có_thể,R
nói,V
",",F
ngay,T
từ,E
khi,N
khởi,V
dựng,V
",",F
và,C
suốt,A
quá_trình,N
tồn_tại,V
",",F
chùa,Nc
Thầy,N
luôn,R
là,V
Quốc_tự,N
của,E
các,L
triều_đại,N
và,C
ngày_nay,N
nó,P
là,V
di_tích,N
cấp,N
Quốc_gia,N
",",F
do,E
lịch_sử,N
",",F
vị_trí,N
",",F
quy_mô,A
",",F
giá_trị,N
đồ,N
thờ,V
tự,P
cộng,V
với,E
giá_trị,N
linh_thiêng,N
của,E
thế,P
đất,N
hình,N
rồng,N
.,F
Chùa,Np
Thầy,Np
",",F
với,E
kiến_trúc,N
tản,N
trong,E
cảnh_quan,N
của,E
núi,N
",",F
rừng,N
",",F
cây_xanh,N
",",F
nhưng,C
vẫn,R
nhận,V
ra,R
được,V
phần,N
chính,T
với,E
kiến_trúc,N
tam_tòa,N
:,F
Hạ,V
",",F
Trung,Np
và,C
Thượng,Np
.,F
Chùa_Hạ,Np
được,V
coi,V
là,C
tiền,N
tế,V
",",F
thờ,V
Đức,Np
ông,N
",",F
Thánh_hiền,V
;,F
chùa,N
Trung,Np
thờ,V
Phật,Np
;,F
chùa,N
Thượng,Np
",",F
thờ,V
Từ,E
Đạo_Hạnh,Np
và,C
phụ,V
",",F
mẫu,N
ông,N
.,F
Xung_quanh,N
chùa,N
có,V
hành_lang,N
",",F
sau,E
có,V
lầu,N
chuông,N
",",F
lầu,N
trống,A
.,F
Trước_chùa,V
là,V
sân,N
nối,V
với,E
hồ,N
Long_Chiểu,Np
",",F
tạo,V
nên,C
hàm,N
rồng,N
.,F
Nhật_Tiên_Kiều,Np
và,C
Nguyệt_Tiên_Kiều,Np
",",F
do,E
Phùng_Khắc,Np
Khoan,Np
xây_dựng,V
vào,E
năm,N
1602,M
như,C
là,V
một,M
biểu_tượng,N
của,E
râu_rồng,N
",",F
tỏa,V
ra,V
từ,E
hai,M
bên,N
của,E
hàm,N
rồng,N
",",F
dẫn,V
khách,N
hành_hương,V
vào,E
đến,E
Tam_Phủ,Np
và,C
lên,V
Đinh_Sơn_Tự,Np
trên,E
núi,N
.,F
Giữa,E
hồ,N
Long_Chiểu,Np
có,V
thủy_đình,N
",",F
được,V
coi,V
là,C
viên,Nc
ngọc,N
giữa,E
miệng,N
rồng,N
.,F
Đây,P
là,V
sân_khấu,N
múa_rối_nước,V
của,E
một,M
trò,N
diễn,V
vẫn,R
tồn_tại,V
cho,V
đến,E
tận,E
hôm_nay,N
",",F
trong,E
những,L
ngày,N
lễ_hội,N
",",F
rằm,V
tháng,N
7,M
.,F
Dân_gian,N
bảo,V
rằng,C
",",F
Từ,E
Đạo_Hạnh,Np
là,V
ông,Nc
Tổ,Np
của,E
múa_rối_nước,N
",",F
thiết_nghĩ,N
cũng,R
phù_hợp,V
",",F
bởi,E
bia,N
chùa,N
Long_Đọi,Np
đã,R
miêu_tả,V
múa_rối,N
thời,N
Lý,Np
như,C
một,M
trò,N
diễn,V
mang,V
tính,N
sinh_hoạt,V
văn_hóa,N
cung,N
đình,N
.,F
Điêu_khắc,V
trong,E
chùa,N
được,V
tập_trung,V
ở,E
những,L
pho,Nc
tượng,N
thờ,V
",",F
đó,P
là,V
tượng,N
Đức,Np
ông,N
",",F
tượng,N
Kim_cương,N
",",F
tượng,N
Hộ_pháp,N
",",F
tượng,N
A_di_đà,N
tam,N
tôn,N
",",F
Quan_thế,V
âm,N
",",F
Đại_thế,V
chí,N
",",F
...,F
Niên_đại,N
của,E
những,L
pho,Nc
tượng,N
có,V
từ,E
thời,N
Mạc,Np
đến,E
thế_kỷ,N
19,M
",",F
được,V
tạo,V
tác,N
bằng,E
những,L
chất_liệu,N
khác,A
nhau,N
:,F
đá,N
",",F
gỗ,N
và,C
đất,N
trộn,V
với,E
giấy_dó,N
",",F
mật,N
",",F
trứng,N
",",F
...,F
Dẫu,V
được,R
làm,V
với,E
chất_liệu,N
truyền_thống,N
như_vậy,X
",",F
nhưng,C
nhiều,A
tác_phẩm,N
ở,E
đây,P
là,V
độc_nhất,A
",",F
vô,V
nhị,N
trong,E
hệ_thống,N
tượng,N
thờ,N
Việt_Nam,Np
.,F
Niên_đại,N
xưa,A
nhất,A
trong,E
điêu_khắc,N
đá,V
chùa,N
Thầy,Np
là,V
những,L
bệ,N
thờ,V
bằng,E
đá,N
.,F
Đó,P
là,V
bệ,N
đá_hoa,N
sen,N
thời,N
Lý,Np
",",F
đặt,V
tượng,N
Thiền_sư,N
Từ,E
Đạo_Hạnh,Np
.,F
Sự,Np
không,R
đồng_nhất,V
về,E
niên_đại,N
giữa,E
tượng,N
thờ,N
và,C
bệ,N
thờ,V
dễ,A
gây,V
ức_chế,V
trong,E
cảm_quan,N
thẩm_mỹ,N
",",F
song,C
tín_ngưỡng,N
",",F
tâm_linh,N
",",F
và,C
sự,Nc
tôn_vinh,V
đã,R
tạo,V
nên,C
tính,V
hòa_hợp,N
",",F
dễ_dàng,A
để,E
chấp_nhận,V
.,F
Bệ,Np
đá,V
hình_hộp,N
ở,E
chùa,N
này,P
cũng,R
là,V
một,M
kiệt_tác,N
trong,E
điêu_khắc,Nc
đá,N
thời,N
Trần,Np
.,F
Bệ,Np
được,V
chạm,V
sen,N
nổi,R
",",F
hoa_lá,N
dây,N
và,C
rồng,N
.,F
Bốn,M
góc,N
được,R
tạc,V
Garuda,Np
-,F
yếu_tố,N
giao_thoa,N
văn_hóa,N
Việt,Np
-,F
Chăm,Np
",",F
khởi_nguồn,N
từ,E
thời,N
Lý,Np
.,F
Sự,Np
không,R
đồng_nhất,V
về,E
niên_đại,N
và,C
phong_cách,N
mỹ_thuật,N
của,E
bệ,N
thờ,N
này,P
với,E
những,L
pho,Nc
tượng,N
Di_đà,N
và,C
Thiền_sư,Nc
Từ,Np
Đạo_Hạnh,Np
ở,E
bên,N
trên,N
",",F
tưởng,V
đâu,P
khó,A
chấp_thuận,V
",",F
nhưng,C
phức,N
hơp,V
bệ,N
và,C
tượng,N
ở,E
chùa,N
Thầy,Np
",",F
vẫn,R
làm_nên,V
một,M
sự,Nc
đường_bệ,V
",",F
uy_nghi,A
",",F
thâm_nghiêm,V
ở,E
chốn,N
thờ,V
tự,P
.,F
Dẫu,Np
không,R
phải,V
là,V
tác_phẩm,N
điêu_khắc,N
có,V
niên_đại_xa_xưa,N
",",F
nhưng,C
gây,V
ấn_tượng,N
lạ,A
",",F
đó,P
là,V
Thiền_sư,N
Từ,E
Đạo_Hạnh,Np
được,V
tạo,V
tác,N
như,C
một,M
pho,Nc
tượng,N
thánh,N
động,N
",",F
đặt,V
trong,E
khám,N
thờ,V
.,F
Pho_tượng,N
thể_hiện,V
truyền_thống,N
nghệ_thuật,N
làm,V
rối_nước,N
dân_gian,N
.,F
Một,M
nhánh,N
khác,A
của,E
bên,N
râu_rồng,N
-,F
cầu,N
Nguyệt_Tiên,Np
",",F
dẫn,V
khách,N
hành_hương,V
lên,V
núi,N
-,F
đến,V
chùa,N
Cao,Np
.,F
/,F
Hiền,Np
Thụy_am,V
/,F
Đinh_Sơn_tự,N
.,F
Đây,P
thực_chất,N
là,V
một,M
mái,Nc
đá,N
nhỏ,A
",",F
được,V
Từ,E
Đạo_Hạnh,Np
đến,E
tu_hành,N
thuở,N
đầu_tiên,A
.,F
Phong_cảnh,N
thần_tiên,V
sơn_thủy,N
nơi,N
đây,P
đã,R
được,V
nhiều,A
tao,P
nhân,V
mặc,V
khách,N
làm,V
thơ,N
tức,V
cảnh,N
",",F
mà,C
ngày_nay,N
trên,E
vách,N
hang,N
còn,R
những,L
bài,Nc
thơ,N
của,E
Nguyễn_Thượng_Hiền,Np
",",F
Nguyễn_Trực,Np
.,F
Sau,E
chùa,N
còn,R
có,V
động,N
Phật_tích,V
-,F
chính,T
là,V
nơi,N
vị,Nc
Thiền_sư,N
đắc_đạo,N
đã,R
thoát,V
xác,N
",",F
đầu_thai,V
làm,V
Vua,N
Lý_Thần_Thông,Np
-,F
dân_gian,N
nói,V
với,E
chúng_ta,P
như,C
thế,P
.,F
Phía,N
trên,N
Hiền,Np
Thụy_am,V
còn,R
có,V
bãi,Nc
đá,N
được,R
xếp_đặt,V
của,E
tự_nhiên,N
",",F
mà,C
dân_gian,N
gọi,V
đó,P
là,V
bàn,N
",",F
là,C
đôn,N
",",F
là,V
kệ,N
và,C
là,V
bàn_cờ,N
tiên,N
.,F
Có_lẽ,X
",",F
nơi,N
đây,P
",",F
xưa,N
kia,P
đã,R
có,V
nhiều,A
bậc,N
trích,V
tiên,N
lên,V
uống,V
rượu,N
",",F
ngâm,V
thơ,N
",",F
thưởng,V
trăng,N
và,C
đánh,V
cờ,N
.,F
Phía,N
sau,N
Hiền,Np
Thụy_am,N
là,V
hang,N
Cắc_Cớ,Np
nơi,N
tình_tự,N
của,E
trai_gái,N
trong,E
những,L
ngày,N
hội,N
chùa,N
",",F
mừng,V
xuân,N
.,F
Hệ_thống,N
hang,N
động,N
ở,E
đây,P
không,R
nhiều,A
và,C
không,R
lớn,A
",",F
nhưng,C
với,E
tên,N
gọi,V
như,C
Cắc_Cớ,Np
",",F
Bụt_Mọc,Np
",",F
hang,N
Bó,Np
",",F
hang,N
