Trên,E,
hồ,N,
Tả_Vọng,Np,
(,F,
Hoàn_Kiếm,Np,
),F,
ở,E,
phía,N,
Đông_Bắc,Np,
có,V,
một,M,
gò,N,
đất,N,
cao,A,
.,F,
Thời,N,
nhà,N,
Lý,Np,
(,F,
Lý_Thái_Tổ,Np,
),F,
gọi,V,
là,C,
Ngọc_Tượng,Np,
sơn,V,
",",F,
thời,N,
Trần,Np,
gọi,V,
là,C,
Ngọc_Sơn,Np,
.,F,
Cuối,N,
thời,N,
Lê,Np,
trên,E,
đảo,N,
Ngọc,Np,
có,V,
chùa,N,
Ngọc_Sơn,Np,
thờ,V,
Phật,Np,
",",F,
bên,N,
cạnh,N,
có,V,
đền,N,
Quan_Đế,Np,
.,F,
Thời,N,
Nguyễn,Np,
chuyển,V,
thành,V,
đền,N,
Văn_Xương,Np,
đế,V,
quân,N,
và,C,
phối,V,
thờ,N,
Lã,Np,
Động,Np,
Tân,Np,
và,C,
đặc_biệt,A,
là,C,
thờ,V,
Trần_Hưng_Đạo,Np,
-,F,
một,M,
vị,Nc,
thống,N,
soái,N,
tài_ba,N,
đã,R,
có,V,
công,N,
lớn,A,
trong,E,
sự_nghiệp,N,
đánh_đuổi,V,
giặc,N,
Nguyên,Np,
Mông,Np,
giữ_gìn,N,
đất_nước,N,
",",F,
ông,N,
được,V,
Vua,Np,
Trần_Nhân,Np,
Tông,Np,
phong,Np,
là,V,
Đại_vương,N,
.,F,
Trần_Hưng_Đạo,Np,
là,V,
người,N,
trung_nghĩa,V,
có_nghĩa_khí,N,
cao_cả,A,
như,C,
quan_thánh,N,
nên,C,
Ngài,Np,
được,V,
tôn,N,
làm,V,
“,F,
Thượng_đẳng_thần,N,
”,F,
",",F,
gọi,V,
là,C,
Cửu_Thiên_vũ,N,
đế,N,
.,F,
Tượng_thần,N,
của,E,
Ngài,Np,
được,R,
thờ,V,
ở,E,
gian,N,
giữa,E,
hậu_cung,N,
của,E,
đền,N,
.,F,
Văn_bia,V,
niên_hiệu,N,
Thành,Np,
Thái,Np,
có,V,
ghi,V,
việc,N,
đề_cao,V,
đạo,N,
Nho,Np,
là,V,
:,F,
“,F,
về,E,
phía,N,
Đông,Np,
trên,E,
núi,N,
độc_tôn,V,
xây_dựng,V,
tháp,N,
Bút,Np,
tượng_trưng,V,
cho,E,
nền,N,
văn_vật,A,
”,F,
",",F,
để,E,
thể_hiện,V,
tinh_thần,N,
Nho_giáo,N,
Việt_Nam,Np,
Nguyễn_Văn,Np,
Siêu,Np,
lại,R,
viết,V,
ba,M,
chữ,N,
“,F,
Tả,V,
thanh,N,
thiên,V,
”,F,
nghĩa_là,X,
viết,V,
lên,V,
trời,N,
xanh,A,
ở,E,
tháp,N,
Bút,Np,
hàm_ý,R,
chỉ,R,
nền,N,
văn_hóa,N,
Việt_Nam,Np,
võ_công,V,
",",F,
văn_tự,N,
cũng,R,
không,R,
sách_vở,N,
nào,P,
ghi,V,
lại,R,
được,V,
mà,C,
chỉ,R,
viết,V,
lên,V,
trời,N,
xanh,A,
thôi,T,
.,F,
Trong,E,
số,N,
các,L,
pho,N,
tượng,N,
thờ,V,
ở,E,
Đền_ta,N,
không,R,
thấy,V,
có,V,
tượng,N,
Khổng_Tử,Np,
nhưng,C,
các,L,
biểu_tượng,N,
tháp,N,
Bút,Np,
",",F,
đài,N,
Nghiên,Np,
",",F,
bảng,N,
rồng,N,
",",F,
bảng,N,
hổ,N,
là,V,
hình_tượng,N,
đề_cao,N,
đạo,N,
Nho,Np,
.,F,
Để,E,
bảo_tồn,V,
",",F,
tôn_tạo,N,
và,C,
phát_huy,V,
giá_trị,N,
của,E,
một,M,
di_tích,N,
danh_thắng,N,
đặc_biệt,A,
như,C,
đền,N,
Ngọc_Sơn,Np,
và,C,
khu_vực,N,
hồ,N,
Hoàn_Kiếm,Np,
",",F,
nhiều,A,
năm,N,
qua,V,
",",F,
Ban,N,
Quản_lý,V,
Di_tích,N,
Danh_thắng,V,
Hà_Nội,Np,
được,V,
thành_phố,N,
và,C,
Sở,N,
Văn_hóa,N,
",",F,
Thể_thao,N,
và,C,
Du_lịch,N,
giao,V,
quản_lý,V,
trực_tiếp,A,
đã,R,
luôn,R,
chú_trọng,V,
việc,N,
nghiên_cứu,V,
khoa_học,N,
về,E,
di_tích,N,
.,F,
Bởi,E,
lẽ,N,
",",F,
muốn,V,
thực_hiện,V,
việc,N,
quản_lý,V,
tốt,A,
di_tích,N,
theo,E,
quy_định,N,
của,E,
Luật_Di_sản,N,
Văn_hóa,N,
thì,C,
trước_hết,N,
phải,V,
nghiên_cứu,V,
và,C,
hiểu,V,
về,E,
giá_trị,N,
của,E,
di_tích,N,
một_cách,N,
kỹ_lưỡng,A,
trên,E,
tất,N,
các,L,
mặt,N,
",",F,
các,L,
khía_cạnh,N,
.,F,
Nghiên_cứu,V,
để,E,
nhận_biết,V,
giá_trị,N,
đích_thực,N,
của,E,
di_tích,N,
",",F,
nhận_thức,V,
những,L,
giá_trị,N,
tiêu_biểu,V,
",",F,
những,L,
nét,N,
tiềm_ẩn,A,
trong,E,
khối,N,
kiến_trúc,V,
vật_chất,N,
để,E,
từ,E,
đó,P,
xây_dựng,V,
phương_án,N,
bảo_tồn,V,
phát_huy,V,
giá_trị,N,
của,E,
di_tích,N,
một_cách,N,
tích_cực,A,
có,V,
hiệu_quả,N,
nhất,A,
.,F,
Cổng,Np,
Đền_Ngọc_Sơn,Np,
(,F,
Ảnh,Np,
:,F,
TL,Ny,
),F,
Để,E,
gìn_giữ,V,
các,L,
giá_trị,N,
sáng_tạo,V,
của,E,
quá_khứ,N,
rồi,C,
chuyển_tải,V,
đến,E,
tương_lai,N,
cần,V,
phải,V,
nắm,V,
vững,A,
các,L,
giá_trị,N,
văn_hóa,N,
của,E,
quá_khứ,N,
để,E,
lại,R,
",",F,
nhằm,V,
bảo_tồn,V,
giá_trị,N,
văn_hoá,V,
đó,P,
một_cách,N,
khoa_học,N,
.,F,
Cách,N,
bài_trí,V,
tượng,N,
thờ,V,
trên,E,
các,L,
ban,N,
thờ,V,
của,E,
đền,N,
hiện_nay,N,
là,V,
kết_quả,N,
của,E,
nhiều,A,
cuộc,N,
hội_thảo,V,
khoa_học,N,
",",F,
với,E,
nhiều,A,
ý_kiến,N,
đóng_góp,V,
của,E,
các,L,
nhà,N,
khoa_học,N,
thuộc,V,
nhiều,A,
chuyên_ngành,N,
khác,A,
nhau,N,
như,C,
:,F,
chuyên_ngành,N,
lịch_sử,N,
",",F,
kiến_trúc,N,
",",F,
văn_hoá,V,
nghệ_thuật,N,
",",F,
khảo_cổ,V,
.,F,
Cách,Np,
bài_trí,V,
đó,P,
vừa,R,
thể_hiện,V,
tính,N,
khoa_học,N,
lịch_sử,N,
",",F,
vừa,R,
phản_ánh,V,
được,R,
giá_trị,N,
đích_thực,N,
của,E,
di_tích,N,
đó,P,
là,V,
sự,Nc,
tôn_vinh,V,
anh_hùng,N,
dân_tộc,N,
",",F,
biểu_dương,V,
thần_tượng,N,
văn_võ,N,
song_toàn,A,
",",F,
ngôi_sao,N,
Văn_Xương,Np,
chủ_đề,V,
văn_học,N,
.,F,
Truyền_tích,N,
về,V,
Rùa,Np,
trả,V,
gươm,N,
hồ,N,
Hoàn_Kiếm,Np,
cũng,R,
được,V,
thể_hiện,V,
và,C,
minh,N,
chứng,N,
rất,R,
khoa_học,A,
bằng,E,
việc,N,
giữ_gìn,V,
",",F,
bảo_quản,V,
và,C,
trưng_bày,V,
mẫu,N,
Rùa,Np,
hồ,N,
Gươm,Np,
tại,E,
một,M,
phòng,N,
mà,C,
bấy_lâu,V,
được,R,
quen,V,
gọi,V,
là,C,
“,F,
phòng,N,
Rùa,Np,
”,F,
.,F,
Công_tác,N,
duy_tu,V,
",",F,
bảo_quản,V,
một,M,
“,F,
cụ,Nc,
Rùa,Np,
”,F,
thật,R,
sống,V,
tại,E,
hồ,N,
Gươm,Np,
là,V,
một,M,
công_việc,N,
mang,V,
tính,N,
khoa_học,N,
chuyên_ngành,N,
rất,R,
cao,A,
.,F,
Nhiều,A,
năm,N,
qua,V,
Viện,Np,
Khoa_học,Np,
Việt_Nam,Np,
và,C,
Bảo_tàng,V,
Thiên_nhiên,N,
đã,R,
áp_dụng,V,
phương_pháp_bảo_quản,N,
hoá_sinh,V,
theo,E,
một,M,
quy_trình,Nc,
khoa_học,N,
",",F,
rất,R,
cẩn_trọng,A,
mới,R,
giữ,V,
được,R,
nguyên_bản_mẫu,Nc,
Rùa,Np,
hồ,N,
Gươm,Np,
như,C,
hiện_nay,N,
.,F,
“,F,
Phòng,N,
Rùa,Np,
”,F,
đã,R,
từ,E,
lâu,A,
trở_thành,V,
điểm,N,
thiêng,N,
",",F,
hấp_dẫn,V,
đối_với,E,
du_khách,N,
khi,N,
đến,V,
với,E,
đảo,N,
Ngọc,Np,
trên,E,
Hồ,Np,
.,F,
Trong,E,
số,N,
các,L,
công_trình,N,
kiến_trúc,N,
của,E,
Đền,Np,
nổi_bật,A,
và,C,
có,V,
vị_trí,N,
đặc_biệt,A,
là,C,
cây,Nc,
cầu,N,
Thê_Húc,Np,
",",F,
một,M,
