Chùa,N,
Hà_Tiên,Np,
(,F,
thường,R,
được,R,
gọi,V,
là,C,
chùa,N,
Hà,Np,
),F,
",",F,
thuộc,V,
xã,N,
Định_Trung,Np,
",",F,
thành_phố,N,
Vĩnh_Yên,Np,
",",F,
tỉnh,N,
Vĩnh_Phúc,Np,
.,F,
Chùa,Np,
nằm,V,
ngay,R,
bên,N,
quốc_lộ,N,
2B,Ny,
từ,E,
thành_phố,N,
Vĩnh_Yên,Np,
lên,V,
khu,N,
nghỉ_mát,N,
Tam_Đảo,Np,
.,F,
Đây,P,
là,V,
ngôi,Nc,
chùa,N,
được,V,
xây_dựng,V,
vào,E,
cuối,N,
thế_kỷ,N,
17,M,
",",F,
đầu,N,
thế_kỷ,N,
18,M,
.,F,
Chùa,Np,
đã,R,
được,V,
công_nhận,V,
và,C,
xếp_hạng,V,
là,V,
di_tích,N,
lịch_sử,N,
văn_hoá,V,
cấp,N,
tỉnh,N,
năm,N,
1995,M,
.,F,
